,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП,Unnamed: 0,Город,Административный округ,Муниципальный округ,Населенный пункт,Улица,Тип номера дом,Номер дома,Номер корпуса,Тип номера строения/сооружения,Номер строения,Unnamed: 12,Материал,Назначение,Класс,Тип,Этажность,Признак,Общая площадь,Тип Назначение
1042,403572772,"Байкальская ул., д. 29","город Москва, Байкальская улица, дом 29",ВАО,1230,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/008,54864,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,29,,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"5313,8",3
1043,785507682,"Байкальская ул., д. 30, к. 1","город Москва, Байкальская улица, дом 30, корпус 1",ВАО,1231,МКД,ОДС №20-Гольяново,"город Москва, Байкальская улица, дом 38, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/006,54849,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,30,1,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,5169,3
1044,181508672,"Байкальская ул., д. 30, к. 2","город Москва, Байкальская улица, дом 30, корпус 2",ВАО,1232,МКД,ОДС №20-Гольяново,"город Москва, Байкальская улица, дом 38, корпус 2","ООО ""УК Гольяново-Восток""",04-06-0601/006,54827,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,30,2,,,1,,многоквартирный дом,жилые,Здание,9.0,,8832,3
1045,160114184,"Байкальская ул., д. 30, к. 4","город Москва, Байкальская улица, дом 30, корпус 4",ВАО,1234,МКД,ОДС №20-Гольяново,"город Москва, Байкальская улица, дом 38, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/016,54824,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,30,4,,,1,из мелких бетонных блоков,многоквартирный дом,жилые,Здание,12.0,,"3640,1",3
1046,174711912,"Байкальская ул., д. 31","город Москва, Байкальская улица, дом 31",ВАО,1235,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/008,54870,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,31,,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"5159,8",3
1047,152172180,"Байкальская ул., д. 32","город Москва, Байкальская улица, дом 32",ВАО,1236,МКД,ОДС №20-Гольяново,"город Москва, Байкальская улица, дом 38, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/006,54865,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,32,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"5125,7",3
1048,255841323,"Байкальская ул., д. 33, к. 1","город Москва, Байкальская улица, дом 33, корпус 1",ВАО,1237,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/009,54854,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,33,1,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"6085,7",3
1049,377852364,"Байкальская ул., д. 33, к. 2","город Москва, Байкальская улица, дом 33, корпус 2",ВАО,1238,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/009,54762,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,33,2,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"6048,1",3
1050,174665340,"Байкальская ул., д. 33, к. 3","город Москва, Байкальская улица, дом 33, корпус 3",ВАО,1239,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/009,54847,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,33,3,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"2579,5",3
1051,192729955,"Байкальская ул., д. 33, к. 4","город Москва, Байкальская улица, дом 33, корпус 4",ВАО,1240,МКД,ОДС №21-Гольяново,"город Москва, Байкальская улица, дом 41, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА ГОЛЬЯНОВО""",04-06-0601/009,54872,город Москва,Восточный административный округ,муниципальный округ Гольяново,,Байкальская улица,дом,33,4,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"2563,9",3
